Wall time,Step,Value
1735225222.0579019,1487,0.14494086802005768
1735225224.2413383,1489,0.1202303096652031
1735225225.3329883,1490,0.1766384392976761
1735225228.6078265,1493,0.11515803635120392
1735225229.699491,1494,0.13614216446876526
1735225234.0664556,1498,0.1338062882423401
1735225235.1583304,1499,0.11709122359752655
1735225236.2500026,1500,0.12970778346061707
1735225238.4331067,1502,0.12335095554590225
1735225246.0749607,1509,0.1220322847366333
1735225247.1671305,1510,0.1214047446846962
1735225248.259077,1511,0.1285877525806427
1735225250.4426212,1513,0.14869612455368042
1735225252.6260905,1515,0.12441948801279068
1735225253.7176783,1516,0.16685837507247925
1735225261.358842,1523,0.13543498516082764
1735225264.633911,1526,0.13745637238025665
1735225266.8173044,1528,0.14000411331653595
1735225273.3670223,1534,0.12272520363330841
1735225276.642855,1537,0.10347509384155273
1735225277.7345316,1538,0.11196984350681305
1735225281.0094001,1541,0.10897135734558105
1735225288.6508214,1548,0.12250446528196335
1735225291.9254084,1551,0.1489456444978714
1735225293.017168,1552,0.1089269369840622
1735225294.1090004,1553,0.13867178559303284
1735225296.2939687,1555,0.14521366357803345
1735225298.4774215,1557,0.1573161482810974
1735225303.9351964,1562,0.10859010368585587
1735225306.1183326,1564,0.12908093631267548
1735225307.2099125,1565,0.1485150009393692
1735225308.301352,1566,0.13080522418022156
1735225310.4846034,1568,0.11627231538295746
1735225312.6688526,1570,0.12018875032663345
1735225313.760594,1571,0.16763202846050262
1735225314.8524847,1572,0.1219288632273674
1735225315.9440255,1573,0.11200625449419022
1735225377.511825,1576,0.12256339192390442
1735225379.695452,1578,0.14456352591514587
1735225381.8787262,1580,0.12612642347812653
1735225382.970411,1581,0.15373647212982178
1735225384.0624313,1582,0.12986774742603302
1735225387.3371694,1585,0.12211304157972336
1735225392.7951884,1590,0.1486300528049469
1735225398.2534144,1595,0.12394674122333527
1735225399.3449667,1596,0.17723818123340607
1735225400.4365628,1597,0.15730279684066772
1735225404.8038201,1601,0.1200634241104126
1735225405.8953567,1602,0.12049096077680588
1735225406.9871387,1603,0.1124814972281456
1735225414.6300173,1610,0.15027214586734772
1735225415.721753,1611,0.1273878514766693
1735225417.9049797,1613,0.1455540508031845
1735225418.99657,1614,0.1287432461977005
1735225421.1799872,1616,0.16091288626194
1735225427.730197,1622,0.1322467029094696
1735225429.9140582,1624,0.18553802371025085
1735225432.0976026,1626,0.14943042397499084
1735225433.1893582,1627,0.20647922158241272
1735225437.555765,1631,0.1382332742214203
1735225441.9230897,1635,0.1560434252023697
1735225443.0148444,1636,0.12454701960086823
1735225444.1064658,1637,0.15804612636566162
1735225447.3820827,1640,0.13382935523986816
1735225448.474101,1641,0.13146944344043732
1735225453.9329565,1646,0.15116944909095764
1735225455.0247626,1647,0.1133883148431778
1735225457.2089567,1649,0.1381426602602005
1735225459.3922648,1651,0.132146954536438
1735225460.4839184,1652,0.14310714602470398
1735225461.5758271,1653,0.11575868725776672
1735225462.6675882,1654,0.1306282877922058
1735225464.8511186,1656,0.11822985112667084
1735225467.0344331,1658,0.12312480062246323
1735225471.4010568,1662,0.11940077692270279
1735225473.5846505,1664,0.15184630453586578
1735225475.7679985,1666,0.13551416993141174
1735225479.0434926,1669,0.1192217767238617
1735225480.1352592,1670,0.15775665640830994
1735225484.502334,1674,0.1524651050567627
1735225487.7773314,1677,0.10860028117895126
1735225489.9608712,1679,0.12300396710634232
1735225491.0528436,1680,0.13965176045894623
1735225493.2362776,1682,0.11035984754562378
1735225496.5122042,1685,0.11953039467334747
1735225497.603898,1686,0.11556665599346161
1735225498.6957042,1687,0.11642742156982422
1735225499.7872844,1688,0.12111109495162964
1735225505.2460234,1693,0.13832654058933258
1735225506.3378596,1694,0.13940054178237915
1735225507.4297297,1695,0.18757663667201996
1735225509.6132312,1697,0.13645367324352264
1735225510.7050517,1698,0.15411999821662903
1735225511.7970593,1699,0.11940700560808182
1735225512.8889127,1700,0.13587285578250885
1735225515.0724845,1702,0.11473990976810455
1735225517.2559223,1704,0.15480980277061462
1735225520.5312817,1707,0.147287979722023
1735225522.7147772,1709,0.12399015575647354
1735225523.8062918,1710,0.14224517345428467
1735225524.8979673,1711,0.11014712601900101
1735225525.9895294,1712,0.16213132441043854
1735225532.539696,1718,0.1320955604314804
1735225533.6312556,1719,0.11356116831302643
1735225536.906044,1722,0.14422565698623657
1735225537.9979064,1723,0.11578884720802307
1735225539.0896106,1724,0.1311669647693634
1735225540.181282,1725,0.12467363476753235
1735225545.6391723,1730,0.1412588506937027
1735225554.3727014,1738,0.14993727207183838
1735225555.4645193,1739,0.18442265689373016
1735225559.8310554,1743,0.15796509385108948
1735225562.0143754,1745,0.1255548894405365
1735225565.2897508,1748,0.13965179026126862
1735225566.381476,1749,0.14032331109046936
1735225567.4729106,1750,0.1171707883477211
1735225568.5646305,1751,0.13237284123897552
1735225570.7479923,1753,0.1792314201593399
1735225571.8396196,1754,0.11068349331617355
1735225575.1149898,1757,0.1477893441915512
1735225580.5733223,1762,0.13955391943454742
1735225581.665358,1763,0.14432069659233093
1735225583.8493013,1765,0.1257525384426117
1735225584.9409742,1766,0.12815538048744202
1735225587.1245005,1768,0.1856217384338379
1735225594.7656775,1775,0.183446004986763
1735225595.8574464,1776,0.11833524703979492
1735225596.949021,1777,0.14110887050628662
1735225600.2244096,1780,0.1246134489774704
1735225604.5908482,1784,0.12660528719425201
1735225605.6825316,1785,0.178118035197258
1735225606.77415,1786,0.17473264038562775
1735225610.0488029,1789,0.17527900636196136
1735225611.1410437,1790,0.1473967581987381
1735225613.3247688,1792,0.14673766493797302
1735225615.507884,1794,0.15227417647838593
1735225617.6911938,1796,0.17790067195892334
1735225618.782849,1797,0.1521831601858139
1735225622.0575066,1800,0.13486473262310028
1735225624.2405498,1802,0.16347070038318634
1735225625.332313,1803,0.1761280745267868
1735225626.4237263,1804,0.1474563479423523
1735225630.7898893,1808,0.133522167801857
1735225632.9731686,1810,0.12348376214504242
1735225637.3397903,1814,0.15040196478366852
1735225639.5231512,1816,0.13621556758880615
1735225641.7064662,1818,0.16216571629047394
1735225642.7979476,1819,0.14942538738250732
1735225647.1648023,1823,0.1345924735069275
1735225650.4395137,1826,0.15071846544742584
1735225651.5311456,1827,0.15947003662586212
1735225653.714545,1829,0.1079908013343811
1735225654.8060284,1830,0.15671300888061523
1735225656.9892027,1832,0.130714550614357
1735225658.0808704,1833,0.1538500338792801
1735225659.1725678,1834,0.16843755543231964
1735225661.3559084,1836,0.145803302526474
1735225662.4475224,1837,0.16360343992710114
1735225663.539067,1838,0.11535244435071945
1735225670.0894318,1844,0.1289946585893631
1735225671.1813202,1845,0.13524650037288666
1735225672.2732582,1846,0.16029933094978333
1735225673.3653367,1847,0.15155455470085144
1735225674.4571223,1848,0.13524161279201508
1735225677.7330296,1851,0.18999215960502625
1735225679.9163575,1853,0.13407856225967407
1735225687.558125,1860,0.1320485919713974
1735225691.9248717,1864,0.13521289825439453
1735225693.0165863,1865,0.12934741377830505
1735225694.1082482,1866,0.11894625425338745
1735225695.199947,1867,0.1451946496963501
1735225699.5666528,1871,0.12408836930990219
1735225700.658396,1872,0.12396055459976196
1735225701.7503262,1873,0.1122489646077156
1735225702.8419085,1874,0.12534837424755096
1735225703.9336703,1875,0.10812556743621826
1735225706.1172373,1877,0.15893296897411346
1735225709.39188,1880,0.17689645290374756
1735225712.6667058,1883,0.11667026579380035
1735225713.758453,1884,0.12272483855485916
1735225715.941764,1886,0.13147248327732086
1735225718.1268895,1888,0.1342940777540207
1735225720.3103936,1890,0.11104513704776764
1735225725.7690084,1895,0.1365462988615036
1735225730.1357625,1899,0.128078430891037
1735225733.411537,1902,0.1295083910226822
1735225737.7785878,1906,0.17192602157592773
1735225739.9624326,1908,0.1788850724697113
1735225741.0541108,1909,0.1783204823732376
1735225742.1456313,1910,0.19221410155296326
1735225745.420623,1913,0.14800836145877838
1735225748.6956847,1916,0.15804065763950348
1735225750.879054,1918,0.144220769405365
1735225757.4297836,1924,0.12448128312826157
1735225758.5215232,1925,0.18705454468727112
1735225759.6130245,1926,0.118519626557827
1735225762.8885946,1929,0.16180001199245453
1735225766.163904,1932,0.1384700983762741
1735225769.4390879,1935,0.13799123466014862
1735225770.5308206,1936,0.16075803339481354
1735225773.806113,1939,0.15199175477027893
1735225774.8977695,1940,0.12018605321645737
1735225775.9895976,1941,0.14045172929763794
1735225777.0811825,1942,0.17263086140155792
1735225780.356625,1945,0.1484120488166809
1735225782.5400605,1947,0.18571269512176514
1735225785.8145812,1950,0.11803071200847626
1735225786.9065607,1951,0.15436951816082
1735225789.0900192,1953,0.13802534341812134
1735225792.3653107,1956,0.14194032549858093
1735225796.7323592,1960,0.14156703650951385
1735225797.8242023,1961,0.14911878108978271
1735225798.9157584,1962,0.10633224993944168
1735225800.007613,1963,0.1255621761083603
1735225801.0994778,1964,0.13518045842647552
1735225803.282656,1966,0.1348934918642044
1735225804.3743825,1967,0.15304356813430786
1735225805.4662275,1968,0.13229487836360931
1735225806.5579867,1969,0.209987610578537
1735225813.1091247,1975,0.14151835441589355
1735225815.2925444,1977,0.12147349119186401
1735225816.3842661,1978,0.127350851893425
1735225817.4761622,1979,0.11678997427225113
1735225818.568181,1980,0.1339966505765915
1735225819.6596026,1981,0.13645513355731964
1735225820.7513282,1982,0.12431556731462479
1735225821.8431826,1983,0.1269393265247345
1735225824.0266786,1985,0.12769000232219696
1735225826.2105362,1987,0.16263452172279358
1735225827.302212,1988,0.14381085336208344
1735225828.3937373,1989,0.15657585859298706
1735225830.5769575,1991,0.1497942954301834
1735225831.6685593,1992,0.14582516252994537
1735225832.7600257,1993,0.15329214930534363
1735225834.943667,1995,0.1333063691854477
1735225842.5859585,2002,0.14600153267383575
1735225857.869685,2016,0.1504877209663391
1735225858.9613264,2017,0.14492973685264587
1735225863.3286521,2021,0.14506056904792786
1735225864.420419,2022,0.1407548040151596
1735225865.5121148,2023,0.15736688673496246
1735225867.6952963,2025,0.13520532846450806
1735225868.7867515,2026,0.14268389344215393
1735225870.9700344,2028,0.14258389174938202
1735225874.2449994,2031,0.12349198013544083
1735225875.33683,2032,0.12294869124889374
1735225877.520203,2034,0.1312084048986435
1735225878.6118236,2035,0.1783495992422104
1735225879.7036307,2036,0.1303146481513977
1735225884.0706556,2040,0.1305142492055893
1735225885.1625366,2041,0.14734439551830292
1735225887.3458676,2043,0.1278965175151825
1735225888.43758,2044,0.13022704422473907
1735225891.7130094,2047,0.14594271779060364
1735225892.804699,2048,0.13851381838321686
1735225893.896183,2049,0.14670825004577637
1735225899.3554888,2054,0.12363399565219879
1735225900.4472342,2055,0.15285377204418182
1735225901.5389209,2056,0.16403862833976746
1735225902.6306357,2057,0.14051741361618042
1735225913.5489464,2067,0.1707051694393158
1735225914.6407228,2068,0.1609525978565216
1735225916.8241034,2070,0.11373425275087357
1735225921.1909406,2074,0.1473439782857895
1735225976.676245,2078,0.12038274854421616
1735225977.7678413,2079,0.13335983455181122
1735225983.2266726,2084,0.14970830082893372
1735225985.4100554,2086,0.17090581357479095
1735225986.5018005,2087,0.15501070022583008
1735225988.6850545,2089,0.1660507619380951
1735225989.7766182,2090,0.23501792550086975
1735225990.8683968,2091,0.15480256080627441
1735225995.2349463,2095,0.11867048591375351
1735225996.3266556,2096,0.15198937058448792
1735225997.4183307,2097,0.1484156996011734
1735225998.5102572,2098,0.1680499166250229
1735226000.6936934,2100,0.16591595113277435
1735226001.7853098,2101,0.17338161170482635
1735226003.9683871,2103,0.14520198106765747
1735226005.0599916,2104,0.13202859461307526
1735226006.1516263,2105,0.2130022794008255
1735226007.2432013,2106,0.13968820869922638
1735226008.3347802,2107,0.13789312541484833
1735226010.5181434,2109,0.12815158069133759
1735226011.60973,2110,0.15535977482795715
1735226015.9761424,2114,0.13370662927627563
1735226017.0676703,2115,0.135166198015213
1735226021.4342153,2119,0.1443273276090622
1735226022.525637,2120,0.17412367463111877
1735226024.708806,2122,0.15888825058937073
1735226025.8005953,2123,0.16589953005313873
1735226026.8922005,2124,0.1608012467622757
1735226029.075073,2126,0.13313962519168854
1735226030.1666253,2127,0.1467154324054718
1735226034.533565,2131,0.15201963484287262
1735226037.808507,2134,0.15623688697814941
1735226038.9001963,2135,0.14127813279628754
1735226039.9917607,2136,0.14674170315265656
1735226042.1747994,2138,0.15418335795402527
1735226043.2664645,2139,0.1438443511724472
1735226047.6327395,2143,0.13432134687900543
1735226054.1389494,2149,0.14146213233470917
